id,created_at,place.name,full_text,cycling_similarity,cycling_rank,driving_similarity,driving_rank,walking_similarity,walking_rank,business_similarity,business_rank
1260752729020010501,Thu May 14 02:04:08 +0000 2020,Boca Raton,"Friday on the patio @theirishmenpub 5 to 7! Come hang out and enjoy the ambiance of the newly expanded outdoor seating! 
#bocaraton 
#irishmen 
#theirishmen 
#happyhour 
#socialdistancing 
#livemusic 
#duo… https://t.co/MhOdjsCywm",0.8436288237571716,243,0.738375723361969,8743,0.7415621280670166,6121,0.8863081336021423,16
1266849907459137543,Sat May 30 21:52:09 +0000 2020,Port Angeles,"We're open, with #nocontact #socialdistancing and #botanical #sanitizer protocols in place. As of Monday, #clallamcounty is in #phase2 so our local restaurants will be open at 50% capacity. #lakecrescent and… https://t.co/v55j8V7e8S",0.8094700574874878,1570,0.7180025577545166,17617,0.66165691614151,40011,0.8860451579093933,17
1272566045690265601,Mon Jun 15 16:26:03 +0000 2020,Alexandria,"The reopening is bringing brunch back in a #socialdistancing way Sharing my favorite outdoor dining from @cafe44otp @SweetFireDonna sonomacellar blackwallhitchalexandria lenaswoodfire #linkinbio

#liketkit… https://t.co/hzGdfuUgSr",0.8250150680541992,715,0.7207013368606567,16107,0.7302002310752869,8441,0.8849375247955322,18
1270486074524041216,Tue Jun 09 22:40:59 +0000 2020,Forest Hills,What happened to not outdoor dining during Phase 1?@NYGovCuomo @NYCMayor #SocialDistancing #convid19 #violating https://t.co/iKz3XszCcd,0.7928202152252197,3134,0.7072842717170715,24725,0.6957749128341675,19502,0.8829113841056824,19
1257622642657501184,Tue May 05 10:46:18 +0000 2020,Tampa,Tampa closing many roads so restaurants can expand outdoor dining... @10TampaBay #coronavirus https://t.co/jfzsIkrpo7,0.8000088334083557,2344,0.7614464163780212,3548,0.7047633528709412,15841,0.8828958868980408,20
1275522489851023364,Tue Jun 23 20:13:54 +0000 2020,Richmond,"@GovernorVA announces phase 3 for July 1: social gatherings of up to 250 allowed. Museums, zoos and other outdoor venues can open at 50% with a cap of 1,000. Gyms and fitness centers can open at 75% capacity. #covid19 #phase3 #virginia #socialdistancing #pandemic2020",0.7873961925506592,3834,0.7490091919898987,5861,0.6694822311401367,34246,0.8828690052032471,21
1259916376447365124,Mon May 11 18:40:46 +0000 2020,San Angelo,"@tjsfroyo is surviving and open during #covid19! Takeout only, or eat on the patio. This picture is on one of the indoor tables, but I took it while waiting for my coffee! 
#supportsmallbusiness… https://t.co/SuCqx0SrN2",0.8530440330505371,129,0.7681316137313843,2709,0.7449808716773987,5548,0.8824785947799683,22
1275871727332065280,Wed Jun 24 19:21:39 +0000 2020,Manhattan,#onassignment #fox5news #coronavirus #nyc re-start Phase 2 - outdoor dining in the bike lane &amp; parking lane so customers can socially distance. Some say it's a little crazy but restaurant owners say it's  their only… https://t.co/WQkvNYZwE5,0.8727006316184998,18,0.83344966173172,131,0.7900944948196411,1093,0.8823145031929016,23
1274795691286695939,Sun Jun 21 20:05:52 +0000 2020,Lake Monster Brewing,Our first foray in outdoor dining (drinking) since #COVID19 - to our favorite brewery @LakeMonsterBrew https://t.co/u25pWoB2wg,0.8052995800971985,1886,0.6887988448143005,42030,0.7041381001472473,16093,0.8814590573310852,24
1261681725005946880,Sat May 16 15:35:38 +0000 2020,Taylors,"Beer is flowing and we have sonnysgrillofgreer serving at the Taproom for lunch &amp; dinner today (5/16)!
.
Seating in the Taproom and patio are open 12-12 and don’t forget about #socialdistancing! We have tables… https://t.co/g1xSnUYDJe",0.8551997542381287,105,0.7555822730064392,4506,0.7332139015197754,7771,0.8801853060722351,25
1268647041548161024,Thu Jun 04 20:53:19 +0000 2020,El Cerrito,Here is a list of the businesses and activities now open.  Swimming pools and in-person dining with space restrictions will open soon. @CoCoHealth @CCCounty @roberthrogers1 #COVID19 https://t.co/7GfRunZfl8,0.7938504219055176,3020,0.7881146669387817,1149,0.6660036444664001,36756,0.8798822164535522,26
1253353479395061760,Thu Apr 23 16:02:10 +0000 2020,Toronto,"We may have had to close down our dining facilities due to #COVID19, but we’re making up for it with our front-desk, mini takeaway bar for those of you that enjoy a splash of vino or a refreshing beer. We have wine… https://t.co/hbQE1MTdoA",0.8170210719108582,1094,0.7552586197853088,4563,0.7072092294692993,14952,0.8787873387336731,27
1264300678824034310,Sat May 23 21:02:26 +0000 2020,Port St Lucie,"Unexpected #COVID19 winners: bikes, alcohol, private jets, pools, home improvement, outdoor patio and kitchen sales, landscapers, garden centers - #stayhome for #ronasummer",0.8374441266059875,359,0.7995118498802185,688,0.739178478717804,6545,0.8769165873527527,28
1263671962875891712,Fri May 22 03:24:08 +0000 2020,Atlanta,"Restaurants are open! Still asking for tables in remote corners to be sure 😉 

#socialdistancing #restaurants #forgotwhatitwaslike #betterthannothing #feedme #idontcook @ Twin Peaks Restaurants https://t.co/CAzK5yTLAU",0.8185389041900635,1012,0.7798731327056885,1655,0.710317850112915,13806,0.8766452074050903,29
1266419557511639041,Fri May 29 17:22:06 +0000 2020,Illinois,"We are open, sanitizing and practicing #socialdistancing. Enjoy the beautiful weather in our expanded outdoor seating. $2 Domestic Bottles all day. We missed you, Peoria! @ Fieldhouse Peoria https://t.co/QeHUPBdnne",0.8652051687240601,37,0.7728502154350281,2237,0.7668648958206177,2742,0.8761699795722961,30
1278251840883302400,Wed Jul 01 08:59:22 +0000 2020,Charlottesville,"Virginia enters #Phase3 of reopening from #coronavirus today.  Some of the changes:

    🏬 Nonessential Retail Fully Open
    🥘 Restaurants Fully Open
    🍸 No Bar Seating, Congregating
    🏋🏼‍♂️ Gyms at 75% Capacity
    🎭 Entertainment Venues at 50%
    👨‍👩‍👧‍👧 250 Person Gatherings",0.7672786712646484,7476,0.7582008838653564,4058,0.664138674736023,38120,0.8756318092346191,31
1262464090041192459,Mon May 18 19:24:29 +0000 2020,Dallas,"#Texas businesses that can open this Friday, May 22: restaurants at 50%;  bars, wine tasting rooms; 
other businesses like drive-in concerts/bowling. #COVID19",0.7733482122421265,6109,0.7367867231369019,9261,0.6416907906532288,58102,0.8753933310508728,32
1270138043115192328,Mon Jun 08 23:38:02 +0000 2020,Pittsburgh,"Restaurants open for indoor dining again, but did customers come? A look at how it went for Pittsburgh’s first weekend in the Green Phase &amp; clearing up confusion over new rules. @WPXI 
https://t.co/1v1PylPEtb #restaurants #masks #COVID19 #BackToBusiness #IndoorDining #shopping",0.7970925569534302,2650,0.7657895684242249,2992,0.7039058804512024,16176,0.8750792741775513,33
1270390669887115265,Tue Jun 09 16:21:53 +0000 2020,Reading,Some restaurants in Reading setting up #outside seating after #Berks moves into the yellow phase.  @ReadingPAGov passes resolution to make it easier to do sidewalk cafes @69News #covid19 https://t.co/tazFmgufWk,0.8124974966049194,1368,0.7612366080284119,3573,0.7379366159439087,6768,0.8748577237129211,34
1268974574923898883,Fri Jun 05 18:34:49 +0000 2020,Columbus,"Up next—two weeks from today 6/19 —casinos, racinos, amusement parks, water parks and outdoor theaters reopen in Ohio #COVID19 #10TV",0.8002709150314331,2321,0.7728105187416077,2243,0.7034093737602234,16358,0.8738442063331604,35
1270183656590622721,Tue Jun 09 02:39:17 +0000 2020,Brooklyn,Lots of fun masks for kids @LuLusCutsNToys on #theother5th #parkslope Open for curbside pickup! #socialdistancing @ LuLu's Cuts &amp; Toys https://t.co/PN1UxLCBjR,0.8886369466781616,4,0.7958340644836426,808,0.7580764293670654,3693,0.8722299933433533,36
1263965537438179333,Fri May 22 22:50:42 +0000 2020,Wichita Falls,As bars open and tables are limited to 6 people...you realize you are the #7thfriend #SocialDistancing,0.8299248814582825,549,0.8143051862716675,320,0.7358554005622864,7205,0.8705974221229553,37
1258843247549517832,Fri May 08 19:36:33 +0000 2020,The Butler House,Old-Fashioned Family Fun: Spring restaurant adds drive-in theater during COVID-19 https://t.co/GkzNrbKced #cw39 #wheresmaggie #COVID19 #driveinmovies #familyfun #springtexas,0.8236611485481262,780,0.7528111934661865,5057,0.7390940189361572,6558,0.8704321384429932,38
1271122033531904004,Thu Jun 11 16:48:03 +0000 2020,The Squeezebox,"Patio Vibes tonight @thesqueezebox_sa with @alecsoul__ @_LZRCAT Come grab a drink at the bar / Frozen Cherry Limade Doors open at 8pm, 21 and up ONLY. #squeezeit #patioparty #socialdistancing #stmarysstrip #TIPYOURBARTENDER https://t.co/8g6S5VhW5F",0.8092684149742126,1583,0.7291253209114075,12076,0.7276322841644287,9014,0.8697731494903564,39
1272941905181962240,Tue Jun 16 17:19:34 +0000 2020,Sonoma,"Inside or out, there’s plenty space in between #socialdistancing #dinner @ Cafe La Haye https://t.co/xZBUi6B93H",0.8308667540550232,519,0.801911473274231,609,0.7370961308479309,6945,0.8680679798126221,40
